master_project_code,fiscal_year,quarter,team_size_fte,manager_fte
NEE253SP,2023,1,8.31,0.0
NEE253SP,2023,2,7.09,0.0
NEE253WD,2023,2,4.0,0.0
NEE253WD,2023,3,4.0,0.0
NEE253WD,2023,4,4.0,0.0
NEE253WD,2024,1,4.0,0.0
NEE253WD,2024,2,4.0,0.0
NEE253WD,2024,3,4.0,0.0
NEE254SP,2023,1,3.16,0.0
NEE254SP,2023,2,15.96,0.0
NEE254SP,2023,3,40.09,0.0
NEE256SP,2023,2,12.09,0.0
NEE256SP,2023,3,19.87,0.0
NEE256SP,2023,4,64.63,1.38
NEE257SP,2023,2,22.83,0.0
NEE257SP,2023,3,26.35,0.0
NEE258SP,2023,2,4.61,0.0
NEE258SP,2023,3,15.3,0.0
NEE259V3,2023,3,0.87,0.0
NEE260SP,2023,2,0.96,0.0
NEE260SP,2023,3,1.7,0.0
NEE260WD,2023,2,4.0,0.0
NEE260WD,2023,3,4.0,0.0
NEE261SP,2023,4,9.46,0.0
NEE261SP,2024,1,13.76,0.0
NEE261SP,2024,2,15.61,0.0
NEE261SP,2024,3,19.03,0.0
NEE262SP,2023,4,37.96,1.88
NEE263SP,2023,4,17.89,0.0
NEE263SP,2024,1,11.63,0.0
NEE263SP,2024,2,13.7,0.0
NEE263SP,2024,3,13.75,0.0
NEE265SP,2024,1,7.25,0.0
NEE265SP,2024,2,26.39,0.0
NEE265SP,2024,3,27.65,0.0
NEE266H2,2023,4,19.42,0.0
NEE266H2,2024,1,20.7,0.0
NEE267SP,2023,4,21.19,4.4
NEE267SP,2024,1,37.63,3.0
NEE267SP,2024,2,12.0,0.0
NEE267SP,2024,3,5.75,0.0
NEE268WD,2023,4,8.0,0.0
NEE268WD,2024,1,8.0,0.0
NEE268WD,2024,2,8.0,0.0
NEE268WD,2024,3,8.0,0.0
NEE269WD,2023,4,8.0,0.0
NEE269WD,2024,1,5.32,0.0
NEE269WD,2024,2,4.0,0.0
NEE269WD,2024,3,4.0,0.0
NEE271SP,2023,4,15.64,0.0
NEE271SP,2024,1,26.24,0.0
NEE271SP,2024,2,20.65,0.0
NEE271SP,2024,3,27.73,0.0
NEE272SP,2023,4,17.44,0.76
NEE272SP,2024,1,43.92,0.0
NEE272SP,2024,2,27.63,0.0
NEE272SP,2024,3,28.91,0.0
NEE273H2,2023,4,8.61,0.0
NEE273H2,2024,1,22.54,0.0
NEE273H2,2024,2,14.01,0.0
NEE273H2,2024,3,20.64,0.0
NEE274AP,2024,2,1.3,0.0
NEE274AP,2024,3,4.22,0.0
NEE274SP,2024,1,2.68,0.0
NEE274SP,2024,2,4.0,0.0
NEE274SP,2024,3,4.0,0.0
NEE275WD,2023,4,1.38,0.0
NEE275WD,2024,1,4.0,0.0
NEE275WD,2024,2,2.7,0.0
NEE276WD,2023,4,1.38,0.0
NEE276WD,2024,1,4.0,0.0
NEE276WD,2024,2,2.7,0.0
NEE277SP,2024,1,31.52,0.0
NEE277SP,2024,2,38.41,0.0
NEE277SP,2024,3,41.98,0.0
NEE278SP,2024,1,3.98,0.0
NEE278SP,2024,2,29.28,1.3
NEE278SP,2024,3,27.96,2.65
NEE279SP,2024,1,2.7,0.0
NEE279SP,2024,2,66.24,5.7
NEE279SP,2024,3,52.89,2.77
NEE280SP,2024,1,1.98,0.0
NEE280SP,2024,2,7.73,0.0
NEE281SP,2024,2,21.4,0.0
NEE281SP,2024,3,21.35,0.0
NEE282SP,2024,1,1.23,0.0
NEE282SP,2024,2,33.92,0.0
NEE282SP,2024,3,39.67,0.98
NEE283WD,2024,2,3.3,0.0
NEE283WD,2024,3,4.0,0.0
NEE284WD,2024,2,2.57,0.0
NEE285WD,2024,2,2.61,0.0
NEE286SP,2024,3,6.1,0.0
NEE287SP,2024,3,5.35,0.0
NEE288WD,2024,3,4.0,0.0
NEE289WD,2024,4,18.29,0.0
NEE290SP,2024,4,13.67,0.0
NEE290SP,2025,1,23.85,0.0
NEE290SP,2025,2,12.87,0.0
NEE290SP,2025,3,59.07,0.0
NEE291SP,2024,3,0.74,0.0
NEE291SP,2024,4,12.0,0.0
NEE291SP,2025,1,16.0,0.0
NEE291SP,2025,2,14.96,0.0
NEE291SP,2025,3,12.0,0.0
NEE292WD,2024,4,18.46,0.0
NEE293SP,2024,4,39.25,0.0
NEE300HT,2023,1,7.32,0.0
NEE300HT,2023,2,22.39,0.0
NEE300HT,2023,3,16.93,0.0
NEE300HT,2023,4,22.09,0.0
NEE300HT,2024,1,8.75,0.0
NEE302HT,2023,1,33.41,0.0
NEE302HT,2023,2,86.17,0.0
NEE302HT,2023,3,86.0,0.0
NEE303H5,2023,1,0.48,0.0
NEE303H5,2023,2,1.65,0.0
NEE304ST,2023,1,14.81,0.0
NEE304ST,2023,2,37.3,0.0
NEE305H5,2023,2,24.78,0.0
NEE305H5,2023,3,18.22,0.0
NEE306ST,2023,1,5.89,0.0
NEE306ST,2023,2,58.15,0.0
NEE306ST,2023,3,32.24,0.0
NEE307ST,2023,3,12.8,0.0
NEE307ST,2023,4,21.84,0.0
NEE308OD,2023,2,79.1,2.7
NEE308OD,2023,3,102.99,7.54
NEE308OD,2023,4,114.58,12.54
NEE308OD,2024,1,118.1,11.08
NEE308OD,2024,2,66.87,7.83
NEE308OD,2024,3,79.61,7.83
NEE308OD,2024,4,74.32,8.36
NEE308OD,2025,1,25.69,2.31
NEE310HZ,2023,2,54.74,0.55
NEE310HZ,2023,3,66.47,0.78
NEE310HZ,2023,4,75.41,0.0
NEE310HZ,2024,1,61.9,0.0
NEE310HZ,2024,2,64.08,0.0
NEE310HZ,2024,3,34.82,0.0
NEE310ST,2024,2,1.0,0.0
NEE310ST,2024,3,5.37,0.0
NEE311HT,2023,2,42.35,4.0
NEE312P6,2023,2,4.0,0.0
NEE312P6,2023,3,2.7,0.0
NEE312P6,2023,4,1.38,0.0
NEE314H1,2023,4,6.18,0.0
NEE314H1,2024,1,2.64,0.0
NEE315MX,2023,2,2.61,0.0
NEE315MX,2023,3,4.0,0.0
NEE315MX,2023,4,4.0,0.0
NEE315MX,2024,1,4.0,0.0
NEE315MX,2024,2,4.0,0.0
NEE315MX,2024,3,3.39,0.0
NEE315MX,2024,4,3.6,0.0
NEE315MX,2025,1,7.34,0.0
NEE315MX,2025,2,8.72,0.0
NEE315MX,2025,3,7.61,0.0
NEE315MX,2025,4,7.24,0.0
NEE315MX,2026,1,4.04,0.0
NEE315MX,2026,2,4.0,0.0
NEE315MX,2026,3,4.0,0.0
NEE315MX,2026,4,4.0,0.0
NEE317DX,2023,3,10.72,0.0
NEE318ST,2023,2,2.61,0.0
NEE318ST,2023,3,13.3,0.0
NEE318ST,2023,4,10.49,0.0
NEE319ST,2023,2,15.0,0.0
NEE319ST,2023,3,56.18,0.0
NEE323HT,2023,3,43.59,2.0
NEE323HT,2023,4,16.64,1.38
NEE326H5,2023,4,5.69,0.0
NEE327HT,2023,4,22.93,3.66
NEE327HT,2024,1,24.68,0.0
NEE327HT,2024,2,23.0,0.0
NEE327HT,2024,3,26.26,0.0
NEE329ST,2023,4,47.42,0.0
NEE329ST,2024,1,15.16,0.0
NEE330IZ,2023,4,2.09,1.57
NEE330IZ,2024,1,4.0,3.0
NEE330IZ,2024,2,4.0,3.0
NEE330IZ,2024,3,3.78,2.84
NEE331HT,2023,4,38.63,2.62
NEE331HT,2024,1,22.04,1.32
NEE333HT,2023,4,5.38,0.0
NEE335H1,2023,4,2.41,0.0
NEE335H1,2024,1,8.14,0.0
NEE335H1,2024,2,9.61,0.0
NEE335H1,2024,3,12.3,0.0
NEE335H1,2024,4,13.64,0.0
NEE335H1,2025,1,13.68,0.0
NEE335H1,2025,2,10.09,0.0
NEE335H1,2025,3,7.0,0.0
NEE335H1,2025,4,11.0,0.0
NEE335H1,2026,1,11.0,0.0
NEE337H1,2023,4,4.53,0.0
NEE337H1,2024,1,12.0,0.0
NEE338HT,2023,4,2.76,0.0
NEE338HT,2024,1,9.32,0.0
NEE339ST,2023,4,8.96,0.0
NEE339ST,2024,1,29.43,0.0
NEE339ST,2024,2,22.74,0.0
NEE340ST,2023,4,6.89,0.0
NEE340ST,2024,1,6.15,0.0
NEE341HT,2024,1,3.16,0.0
NEE341HT,2024,2,22.22,0.0
NEE342HT,2024,1,34.58,0.81
NEE342HT,2024,2,30.48,0.0
NEE342HT,2024,3,31.84,0.0
NEE342HT,2024,4,52.29,0.0
NEE343HS,2024,1,38.97,2.19
NEE343HS,2024,2,16.12,1.01
NEE344HT,2024,1,5.19,0.0
NEE344HT,2024,2,5.39,0.0
NEE345HT,2024,1,13.92,1.32
NEE345HT,2024,2,25.74,3.7
NEE345HT,2024,3,19.58,1.01
NEE346ST,2024,1,18.35,0.0
NEE347ST,2024,1,24.13,0.0
NEE347ST,2024,2,36.57,0.0
NEE347ST,2024,3,11.79,0.0
NEE350ST,2024,2,24.22,0.0
NEE350ST,2024,3,26.98,0.0
NEE352HT,2024,2,39.03,1.99
NEE352HT,2024,3,29.75,1.01
NEE355HT,2024,2,30.13,4.98
NEE355HT,2024,3,38.59,4.46
NEE355HT,2024,4,14.59,0.0
NEE355HT,2025,1,2.64,0.0
NEE356ST,2024,2,17.22,0.0
NEE356ST,2024,3,27.39,0.0
NEE357WD,2024,2,2.04,0.0
NEE357WD,2024,3,4.0,0.0
NEE357WD,2024,4,4.0,0.0
NEE357WD,2025,1,2.99,0.0
NEE358HT,2024,2,2.61,0.0
NEE358HT,2024,3,12.0,0.0
NEE358HT,2024,4,9.6,0.0
NEE358HT,2025,1,17.71,0.0
NEE358HT,2025,2,14.04,0.0
NEE360PS,2024,2,2.04,0.0
NEE360PS,2024,3,4.0,0.0
NEE360PS,2024,4,4.0,0.0
NEE360PS,2025,1,4.0,0.0
NEE361ST,2024,2,7.83,0.0
NEE361ST,2024,3,23.02,0.0
NEE362HT,2024,2,7.74,0.65
NEE362HT,2024,3,26.67,4.0
NEE362HT,2024,4,11.59,1.36
NEE363HT,2024,2,5.65,0.0
NEE363HT,2024,3,11.33,2.33
NEE364HT,2024,3,6.09,0.0
NEE364HT,2024,4,30.92,4.0
NEE364HT,2025,1,18.95,2.68
NEE364HT,2025,2,7.39,0.0
NEE366HT,2024,3,37.64,1.99
NEE366HT,2024,4,21.51,1.02
NEE367ST,2024,3,20.55,0.0
NEE368HT,2024,3,11.74,0.0
NEE368HT,2024,4,29.1,0.0
NEE368HT,2025,1,28.79,0.0
NEE368HT,2025,2,28.26,0.0
NEE368HT,2025,3,37.43,1.01
NEE368HT,2025,4,5.24,0.33
NEE370HT,2024,4,22.95,3.0
NEE370HT,2025,1,21.0,3.0
NEE370HT,2025,2,10.91,0.0
NEE370HT,2025,3,18.61,0.0
NEE370HT,2025,4,19.29,0.67
NEE370HT,2026,1,14.68,0.0
NEE370HT,2026,2,12.0,0.0
NEE370HT,2026,3,11.91,0.0
NEE371ST,2024,4,28.9,0.0
NEE372ST,2024,4,43.44,0.0
NEE373ST,2024,4,61.85,0.0
NEE374HT,2024,4,39.08,4.62
NEE374HT,2025,1,31.82,2.31
NEE378HT,2024,4,2.73,0.0
NEE378HT,2025,1,4.88,0.0
NEE379ST,2023,2,3.3,0.0
NEE379ST,2023,3,10.13,0.0
NEE379ST,2023,4,4.0,0.0
NEE379ST,2024,1,10.42,3.74
NEE379ST,2024,2,8.61,2.7
NEE381ST,2025,1,71.6,0.0
NEE382ST,2025,1,42.86,0.13
NEE382ST,2025,2,53.02,0.0
NEE382ST,2025,3,60.13,0.32
NEE383ST,2025,1,28.73,0.0
NEE384HT,2025,1,26.08,0.0
NEE384HT,2025,2,18.39,0.52
NEE386HT,2025,1,39.92,4.26
NEE386HT,2025,2,16.93,2.36
NEE387OD,2025,1,46.2,4.69
NEE387OD,2025,2,22.91,2.36
NEE390HT,2025,1,25.23,3.03
NEE390HT,2025,2,45.34,5.78
NEE391HT,2025,1,2.46,0.0
NEE391HT,2025,2,8.57,0.0
NEE391HT,2025,3,4.0,0.0
NEE392HT,2025,2,16.35,0.0
NEE392HT,2025,3,1.3,0.0
NEE394PS,2025,2,6.13,0.0
NEE394PS,2025,3,4.0,0.0
NEE394PS,2025,4,3.96,0.0
NEE395ST,2025,2,30.87,0.0
NEE395ST,2025,3,33.91,0.0
NEE396ST,2025,2,49.59,0.0
NEE396ST,2025,3,51.41,0.0
NEE397HT,2025,2,13.67,1.54
NEE397HT,2025,3,11.83,2.65
NEE397HT,2025,4,2.22,0.0
NEE398HT,2025,2,27.54,2.65
NEE398HT,2025,3,40.27,7.0
NEE398HT,2025,4,7.22,1.38
NEE401CT,2023,2,1.3,0.0
NEE401CT,2023,3,4.0,0.0
NEE401CT,2023,4,6.93,0.0
NEE401CT,2024,1,8.0,0.0
NEE401CT,2024,2,7.13,0.0
NEE401CT,2024,3,15.13,0.0
NEE402CZ,2023,2,3.91,0.0
NEE402CZ,2023,3,14.83,1.7
NEE402CZ,2023,4,13.01,1.03
NEE402CZ,2024,1,12.0,0.0
NEE402CZ,2024,2,11.48,0.0
NEE402CZ,2024,3,14.35,0.0
NEE403ST,2023,3,0.13,0.0
NEE403ST,2023,4,23.32,0.0
NEE403ST,2024,1,32.12,0.0
NEE403ST,2024,2,37.96,2.65
NEE403ST,2024,3,51.39,4.0
NEE405ST,2023,4,67.0,4.0
NEE405ST,2024,1,66.07,4.0
NEE406AT,2023,4,27.8,1.43
NEE406AT,2024,1,25.09,0.0
NEE406AT,2024,2,29.52,1.35
NEE406AT,2024,3,29.52,0.0
NEE407BS,2023,4,7.0,1.0
NEE407BS,2024,1,7.0,1.0
NEE407BS,2024,2,7.0,1.0
NEE407BS,2024,3,9.54,0.98
NEE408AZ,2023,4,22.2,0.0
NEE408AZ,2024,1,10.24,0.0
NEE408AZ,2024,2,4.24,0.0
NEE409AZ,2023,4,7.76,0.0
NEE409AZ,2024,1,5.0,0.0
NEE409AZ,2024,2,5.0,0.0
NEE409AZ,2024,3,4.46,0.0
NEE410HZ,2023,4,16.33,0.0
NEE410HZ,2024,1,14.07,0.0
NEE410HZ,2024,2,8.27,0.0
NEE410HZ,2024,3,7.43,0.0
NEE412AT,2023,4,12.0,0.0
NEE412AT,2024,1,15.63,1.32
NEE412AT,2024,2,15.65,0.0
NEE412AT,2024,3,13.86,0.0
NEE415AZ,2023,4,5.78,0.0
NEE415AZ,2024,1,8.0,0.0
NEE415AZ,2024,2,5.83,0.0
NEE415AZ,2024,3,4.0,0.0
NEE416AZ,2023,4,20.0,0.0
NEE416AZ,2024,1,20.0,0.0
NEE416AZ,2024,2,20.0,0.0
NEE416AZ,2024,3,20.0,0.0
NEE418ST,2023,4,17.38,7.91
NEE418ST,2024,1,18.14,8.0
NEE419AZ,2023,4,25.22,1.03
NEE419AZ,2024,1,25.07,2.07
NEE420ST,2023,4,15.62,0.0
NEE420ST,2024,1,22.69,0.0
NEE420ST,2024,2,18.0,0.0
NEE420ST,2024,3,18.0,0.0
NEE421AZ,2023,4,23.43,1.97
NEE421AZ,2024,1,24.0,3.0
NEE421AZ,2024,2,24.0,3.0
NEE421AZ,2024,3,21.16,2.05
NEE422B1,2023,4,16.0,0.0
NEE422B1,2024,1,21.48,0.0
NEE422B1,2024,2,10.61,0.0
NEE422B1,2024,3,7.83,0.0
NEE424ME,2023,4,5.93,0.49
NEE424ME,2024,1,7.41,1.01
NEE424ME,2024,2,5.52,0.0
NEE424ME,2024,3,9.43,0.0
NEE426AZ,2023,4,7.78,1.73
NEE428MX,2023,4,2.46,0.0
NEE428MX,2024,1,5.6,0.0
NEE428MX,2024,2,6.93,0.0
NEE428MX,2024,3,6.48,0.0
NEE430MX,2023,4,1.93,0.0
NEE430MX,2024,1,5.6,0.0
NEE430MX,2024,2,6.93,0.0
NEE430MX,2024,3,6.85,0.0
NEE430MX,2024,4,7.91,0.0
NEE431ST,2023,4,2.62,0.0
NEE431ST,2024,1,6.02,0.0
NEE431ST,2024,2,8.43,0.0
NEE431ST,2024,3,7.17,0.0
NEE432AZ,2023,4,6.6,0.0
NEE432AZ,2024,1,16.71,0.0
NEE432AZ,2024,2,13.0,0.0
NEE432AZ,2024,3,11.09,0.0
NEE432AZ,2024,4,3.75,0.0
NEE433MX,2023,4,1.38,0.0
NEE433MX,2024,1,4.18,0.0
NEE433MX,2024,2,4.0,0.0
NEE433MX,2024,3,4.0,0.0
NEE434MX,2023,4,9.64,1.38
NEE434MX,2024,1,28.0,4.0
NEE434MX,2024,2,15.1,2.29
NEE435MX,2023,4,7.92,0.34
NEE435MX,2024,1,24.13,0.92
NEE435MX,2024,2,28.22,1.0
NEE435MX,2024,3,31.3,1.0
NEE435MX,2024,4,20.44,0.66
NEE436DX,2023,4,14.47,3.44
NEE436DX,2024,1,32.81,3.66
NEE436DX,2024,2,7.97,0.24
NEE437AZ,2023,4,1.38,0.0
NEE437AZ,2024,1,12.0,0.0
NEE437AZ,2024,2,8.17,0.0
NEE437AZ,2024,3,4.0,0.0
NEE438M1,2024,1,4.0,0.0
NEE438M1,2024,2,4.0,0.0
NEE438M1,2024,3,4.0,0.0
NEE439MX,2024,1,4.0,0.0
NEE439MX,2024,2,4.0,0.0
NEE439MX,2024,3,4.0,0.0
NEE439MX,2024,4,4.48,0.0
NEE440ST,2023,4,1.02,0.0
NEE440ST,2024,1,4.0,0.0
NEE440ST,2024,2,4.0,0.0
NEE440ST,2024,3,3.91,0.0
NEE441BZ,2024,2,21.43,3.75
NEE441BZ,2024,3,26.0,6.0
NEE442AZ,2024,1,8.0,0.0
NEE442AZ,2024,2,8.0,0.0
NEE442AZ,2024,3,8.0,0.0
NEE443AZ,2024,1,19.0,0.0
NEE443AZ,2024,2,17.0,0.0
NEE443AZ,2024,3,16.35,0.0
NEE444CT,2024,1,13.67,0.0
NEE444CT,2024,2,17.48,0.0
NEE444CT,2024,3,20.04,0.0
NEE446GT,2024,1,3.91,0.0
NEE446GT,2024,2,4.57,0.0
NEE446GT,2024,3,15.26,0.0
NEE449ST,2024,1,10.22,0.0
NEE449ST,2024,2,37.09,4.0
NEE449ST,2024,3,15.64,1.35
NEE450ST,2024,2,76.17,0.0
NEE450ST,2024,3,32.99,0.43
NEE451ST,2024,1,0.54,0.0
NEE451ST,2024,2,7.0,0.0
NEE451ST,2024,3,7.17,0.0
NEE452ST,2024,1,1.77,0.0
NEE453AZ,2024,2,16.0,0.0
NEE453AZ,2024,3,18.43,0.0
NEE454RB,2024,2,15.0,4.0
NEE454RB,2024,3,15.0,4.0
NEE455MX,2024,2,4.0,0.0
NEE455MX,2024,3,3.96,0.0
NEE456SZ,2024,2,2.65,2.65
NEE456SZ,2024,3,4.57,4.0
NEE456SZ,2024,4,3.52,3.52
NEE457S5,2024,2,2.65,0.0
NEE457S5,2024,3,4.0,0.0
NEE457S5,2024,4,4.0,0.0
NEE457S5,2025,1,3.96,0.0
NEE458MX,2024,2,2.65,0.0
NEE458MX,2024,3,4.0,0.0
NEE458MX,2024,4,1.36,0.0
NEE459ME,2024,2,7.26,1.35
NEE459ME,2024,3,23.7,5.0
NEE460AZ,2024,2,7.96,0.0
NEE460AZ,2024,3,9.3,0.0
NEE462PU,2024,3,11.01,1.13
NEE463ST,2024,2,4.64,0.0
NEE463ST,2024,3,7.0,0.0
NEE464ST,2024,2,2.37,0.98
NEE464ST,2024,3,9.93,3.39
NEE464ST,2024,4,6.35,2.0
NEE465DX,2024,2,1.63,0.0
NEE465DX,2024,3,5.0,0.0
NEE465DX,2024,4,5.7,0.0
NEE465DX,2025,1,5.0,0.0
NEE465DX,2025,2,5.0,0.0
NEE465DX,2025,3,5.0,0.0
NEE466BL,2024,2,3.74,0.0
NEE466BL,2024,3,5.57,0.0
NEE468ST,2024,3,8.0,0.0
NEE468ST,2024,4,10.64,0.0
NEE468ST,2025,1,18.74,1.34
NEE468ST,2025,2,33.68,2.37
NEE468ST,2025,3,28.24,0.0
NEE468ST,2025,4,8.4,0.0
NEE469AZ,2024,3,9.65,0.0
NEE470ST,2024,3,10.27,0.95
NEE471AZ,2024,3,2.61,0.0
NEE473WD,2024,3,2.43,0.0
NEE473WD,2024,4,0.09,0.0
NEE474ST,2024,3,45.46,2.22
NEE474ST,2024,4,66.62,4.0
NEE474ST,2025,1,50.35,2.68
NEE475ST,2024,3,6.65,0.0
NEE475ST,2024,4,15.69,0.0
NEE475ST,2025,1,12.0,0.0
NEE475ST,2025,2,12.0,0.0
NEE475ST,2025,3,12.35,0.0
NEE476ST,2024,3,3.17,0.0
NEE476ST,2024,4,11.03,0.0
NEE476ST,2025,1,1.32,0.0
NEE477ST,2024,3,1.35,0.0
NEE477ST,2024,4,8.62,0.0
NEE477ST,2025,1,1.32,0.0
NEE479MX,2024,3,2.13,0.0
NEE479MX,2024,4,4.0,0.0
NEE479MX,2025,1,4.0,0.0
NEE479MX,2025,2,4.0,0.0
NEE479MX,2025,3,4.0,0.0
NEE480HZ,2024,3,2.85,0.0
NEE480HZ,2024,4,8.89,0.0
NEE481DX,2024,4,17.82,0.25
NEE481DX,2025,1,20.13,0.0
NEE481DX,2025,2,16.42,1.01
NEE481DX,2025,3,14.75,0.0
NEE484GT,2024,4,33.84,4.36
NEE484GT,2025,1,40.3,2.93
NEE489M2,2024,4,2.64,0.0
NEE489M2,2025,1,4.0,0.0
NEE489M2,2025,2,3.65,0.0
NEE489M2,2025,3,3.83,0.0
NEE491MX,2024,4,18.29,4.32
NEE491MX,2025,1,19.74,3.0
NEE491MX,2025,2,18.11,0.52
NEE491MX,2025,3,15.0,0.0
NEE492ST,2024,3,0.61,0.0
NEE492ST,2024,4,34.64,4.0
NEE492ST,2025,1,35.56,4.0
NEE492ST,2025,2,32.0,4.0
NEE492ST,2025,3,32.0,4.0
NEE496HZ,2024,4,7.96,0.0
NEE496HZ,2025,1,8.0,0.0
NEE496HZ,2025,2,8.0,0.0
NEE496HZ,2025,3,8.0,0.0
NEE498MX,2024,4,5.27,0.0
NEE498MX,2025,1,7.87,0.0
NEE498MX,2025,2,1.61,0.0
NEE49HZ1,2025,4,8.0,0.0
NEE49HZ1,2026,1,8.0,0.0
NEE49HZ1,2026,2,8.0,0.0
NEE49HZ1,2026,3,8.0,0.0
NEE501ST,2024,1,3.63,0.33
NEE501ST,2024,2,18.43,1.98
NEE501ST,2024,3,23.0,4.0
NEE506ST,2024,2,71.33,2.98
NEE506ST,2024,3,106.01,6.95
NEE506ST,2024,4,16.4,0.74
NEE507ST,2024,2,76.07,5.03
NEE507ST,2024,3,91.39,5.98
NEE507ST,2024,4,14.34,0.82
NEE512V1,2024,2,0.14,0.0
NEE512V1,2024,3,0.07,0.0
NEE514SP,2024,3,8.0,0.0
NEE514SP,2024,4,8.0,0.0
NEE514SP,2025,1,8.31,0.0
NEE514SP,2025,2,8.0,0.0
NEE514SP,2025,3,6.52,0.0
NEE518WD,2024,2,0.87,0.0
NEE519WD,2024,2,0.83,0.0
NEE528V1,2024,3,15.18,0.0
NEE530WD,2024,3,2.04,0.0
NEE530WD,2024,4,4.0,0.0
NEE530WD,2025,1,1.32,0.0
NEE543SP,2025,4,75.97,1.96
NEE543SP,2026,1,13.45,0.29
NEE604ST,2024,4,28.55,0.0
NEE604ST,2025,1,34.0,0.0
NEE604ST,2025,2,34.0,0.0
NEE604ST,2025,3,33.13,0.0
NEE604ST,2025,4,19.93,0.0
NEE605SP,2025,3,19.0,0.0
NEE606WD,2024,4,4.0,0.0
NEE606WD,2025,1,4.0,0.0
NEE607ST,2024,4,11.8,0.0
NEE607ST,2025,1,6.75,0.0
NEE608IV,2024,4,2.64,0.0
NEE608IV,2025,1,4.0,0.0
NEE608IV,2025,2,4.0,0.0
NEE608IV,2025,3,1.35,0.0
NEE608ST,2024,4,25.05,0.09
NEE608ST,2025,1,42.85,0.66
NEE608ST,2025,2,34.52,0.0
NEE608ST,2025,3,23.87,0.0
NEE608ST,2025,4,3.51,0.0
NEE609SP,2025,3,67.05,1.5
NEE609SP,2025,4,11.21,0.33
NEE609ST,2024,4,55.45,0.66
NEE609ST,2025,1,63.45,0.16
NEE609ST,2025,2,65.1,0.0
NEE609ST,2025,3,18.16,0.0
NEE610SP,2024,4,130.47,13.32
NEE610SP,2025,1,154.88,17.94
NEE610SP,2025,2,22.02,1.83
NEE612SP,2024,4,41.63,1.01
NEE612SP,2025,1,53.79,0.84
NEE612SP,2025,2,42.68,1.0
NEE613SP,2024,4,69.43,3.93
NEE613SP,2025,1,87.1,4.27
NEE613SP,2025,2,73.69,4.44
NEE613SP,2025,3,65.29,4.92
NEE613SP,2025,4,8.33,1.0
NEE616SP,2024,4,88.35,3.98
NEE616SP,2025,1,101.94,3.04
NEE616SP,2025,2,91.85,2.51
NEE616SP,2025,3,81.33,2.75
NEE616SP,2025,4,13.99,0.17
NEE619SP,2024,4,104.63,6.55
NEE619SP,2025,1,119.05,5.16
NEE619SP,2025,2,111.53,7.62
NEE619SP,2025,3,80.9,5.57
NEE619SP,2025,4,9.71,0.67
NEE623SP,2024,4,6.33,0.53
NEE623SP,2025,1,7.0,1.0
NEE626BS,2024,4,2.38,0.0
NEE626BS,2025,1,7.0,0.0
NEE626BS,2025,2,7.0,0.0
NEE628SP,2025,1,4.0,0.0
NEE628SP,2025,2,4.0,0.0
NEE628SP,2025,3,4.0,0.0
NEE629HZ,2025,1,22.31,0.0
NEE629HZ,2025,2,16.0,0.0
NEE629HZ,2025,3,16.17,0.0
NEE630SP,2025,1,11.96,2.97
NEE630SP,2025,2,12.0,3.0
NEE630SP,2025,3,13.67,2.01
NEE631SP,2025,1,4.0,0.0
NEE631SP,2025,2,4.0,0.0
NEE631SP,2025,3,4.0,0.0
NEE632SP,2025,1,8.0,0.0
NEE632SP,2025,2,8.0,0.0
NEE632SP,2025,3,8.0,0.0
NEE632SP,2025,4,8.0,0.0
NEE633WD,2025,1,2.68,0.0
NEE633WD,2025,2,4.0,0.0
NEE633WD,2025,3,4.0,0.0
NEE636SP,2025,1,19.48,0.66
NEE636SP,2025,2,69.04,2.0
NEE636SP,2025,3,21.15,0.02
NEE637WD,2025,2,4.0,0.0
NEE637WD,2025,3,4.0,0.0
NEE639SP,2025,2,125.07,12.04
NEE639SP,2025,3,120.96,10.61
NEE639SP,2025,4,20.09,1.33
NEE640SP,2025,1,6.59,1.78
NEE640SP,2025,2,7.68,1.01
NEE640SP,2025,3,6.0,0.0
NEE641SP,2025,3,52.75,0.66
NEE641SP,2025,4,68.56,2.33
NEE641SP,2026,1,18.32,0.32
NEE648SZ,2022,1,5.85,2.31
NEE651SP,2024,4,21.82,0.0
NEE652SP,2024,4,30.1,0.0
NEE654SP,2024,4,67.64,3.0
NEE654SP,2025,1,76.07,7.33
NEE654SP,2025,2,60.2,0.67
NEE654SP,2025,3,44.61,0.0
NEE655SP,2024,4,42.39,0.0
NEE656SP,2024,4,27.21,0.0
NEE657SP,2024,4,26.15,0.0
NEE657SP,2025,1,38.29,0.0
NEE658SP,2024,4,90.12,0.0
NEE658SP,2025,1,124.33,0.0
NEE658SP,2025,2,129.67,0.0
NEE658SP,2025,3,89.73,1.0
NEE659SP,2024,4,68.3,0.0
NEE659SP,2025,1,62.21,0.0
NEE660WD,2025,1,18.02,0.0
NEE660WD,2025,2,12.48,0.0
NEE660WD,2025,3,10.43,0.0
NEE661WD,2024,4,2.73,0.0
NEE661WD,2025,1,8.0,0.0
NEE661WD,2025,2,8.0,0.0
NEE661WD,2025,3,8.0,0.0
NEE662WD,2024,4,2.73,0.0
NEE662WD,2025,1,8.0,0.0
NEE662WD,2025,2,8.0,0.0
NEE662WD,2025,3,8.0,0.0
NEE663WD,2024,4,2.73,0.0
NEE663WD,2025,1,8.0,0.0
NEE663WD,2025,2,8.0,0.0
NEE663WD,2025,3,8.0,0.0
NEE664WD,2024,4,2.73,0.0
